filename	read_id	run_id	channel	start_time	duration	num_events	template_start	num_events_template	template_duration	num_called_template	sequence_length_template	mean_qscore_template	strand_score_template	barcode_arrangement	barcode_score	barcode_full_arrangement	front_score	rear_score	front_begin_index	front_foundseq_length	rear_end_index	rear_foundseq_length	kit	variant
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch130_read72_strand.fast5	a5835e1e-aafc-4814-899c-1a48f2e6fbb8	c84e1b3b351694f5ea8585eb5e8d11e136f15159	130	63.28375	2.26575	1732	0.08325	1732	2.1825	1732	966	13.542	-0.0007	barcode02	82.37287902832031	BC02_var1	82.37287902832031	58.63333511352539	20	54	15	56	BC	var1
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch128_read43_strand.fast5	a8bf80da-11ff-4410-935f-39c17b77710b	c84e1b3b351694f5ea8585eb5e8d11e136f15159	128	42.79325	2.7945	2210	0.0405	2210	2.754	2210	1278	10.904	-0.0011	barcode07	64.19999694824219	BC07_var2	64.19999694824219	41.084747314453125	26	62	0	35	BC	var2
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch128_read41_strand.fast5	aa70d3c4-09a8-4684-9a05-2c12b940eec9	c84e1b3b351694f5ea8585eb5e8d11e136f15159	128	39.24625	3.26775	2462	0.18825	2462	3.0795	2462	1418	10.924	-0.001	barcode07	61.15254211425781	BC07_var1	61.15254211425781	33.33333206176758	27	60	0	45	BC	var1
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch133_read17_strand.fast5	afee3ca1-414f-45e7-ad87-1427b906c55f	c84e1b3b351694f5ea8585eb5e8d11e136f15159	133	14.67425	2.10825	1627	0.0775	1627	2.03075	1627	1042	11.615	-0.0009	barcode02	60.64406967163086	BC02_var1	60.64406967163086	20.866666793823242	28	58	3	29	BC	var1
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch128_read29_strand.fast5	b0264940-7580-4ad8-a3ad-476bb35860ec	c84e1b3b351694f5ea8585eb5e8d11e136f15159	128	26.77925	1.378	969	0.139	969	1.239	969	470	10.586	-0.0016	barcode07	82.5762710571289	BC07_var1	82.5762710571289	26.46666717529297	27	61	0	42	BC	var1
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch130_read19_strand.fast5	b228b0d3-b88e-4244-86ee-60d8f6a5d377	c84e1b3b351694f5ea8585eb5e8d11e136f15159	130	19.82375	1.5655	1222	0.0	1222	1.5655	1222	658	11.954	-0.0009	barcode02	96.33898162841797	BC02_var1	96.33898162841797	41.733333587646484	45	60	43	57	BC	var1
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch133_read63_strand.fast5	bb773a28-7c5c-4814-ac2a-262acca2bdb7	c84e1b3b351694f5ea8585eb5e8d11e136f15159	133	66.84675	3.87275	3009	0.04175	3009	3.831	3009	1779	11.338	-0.0008	barcode02	73.89830780029297	BC02_var1	73.89830780029297	47.13333511352539	0	59	0	38	BC	var1
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch130_read86_strand.fast5	c2c31cd3-e1d5-4b24-808e-c0ca84befd42	c84e1b3b351694f5ea8585eb5e8d11e136f15159	130	77.61375	1.4055	1112	0.0355	1112	1.37	1112	627	12.809	-0.0004	barcode05	81.59322357177734	BC05_var1	81.59322357177734	55.43333435058594	27	54	0	48	BC	var1
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch133_read40_strand.fast5	d019d69a-4a87-4cf2-99ad-5c30af70823d	c84e1b3b351694f5ea8585eb5e8d11e136f15159	133	35.3075	1.765	1311	0.098	1311	1.667	1311	750	12.377	-0.0018	barcode05	63.36666488647461	BC05_var1	60.88135528564453	63.36666488647461	33	60	0	45	BC	var1
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch130_read64_strand.fast5	d126d7b4-50fb-4bd1-9b00-164b8fd6e3f0	c84e1b3b351694f5ea8585eb5e8d11e136f15159	130	54.0225	6.34575	4999	0.0325	4999	6.31325	4999	2764	11.821	-0.0009	barcode04	64.06666564941406	BC04_var2	64.06666564941406	58.06779479980469	30	64	0	42	BC	var2
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch133_read51_strand.fast5	d2adcff5-6498-4f49-a9b8-f39cc0e9f809	c84e1b3b351694f5ea8585eb5e8d11e136f15159	133	52.10575	1.68175	1245	0.12075	1245	1.561	1245	649	9.867	-0.0027	unclassified	33.589744567871094	NB03_var2	21.64444351196289	33.589744567871094	118	29	110	27	NB	var2
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch133_read21_strand.fast5	d53e8076-79af-4a81-87e5-aeb80daaed89	c84e1b3b351694f5ea8585eb5e8d11e136f15159	133	20.68975	1.18875	679	0.34175	679	0.847	679	393	13.217	-0.0012	barcode02	94.46154022216797	NB02_var2	12.622221946716309	94.46154022216797	19	32	84	38	NB	var2
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch130_read15_strand.fast5	da5ea7cf-8ccf-465e-91fa-0182358d5d47	c84e1b3b351694f5ea8585eb5e8d11e136f15159	130	14.7265	2.1825	1673	0.04625	1673	2.13625	1673	706	11.388	-0.001	unclassified	53.622642517089844	LWB05_var1	9.50943374633789	53.622642517089844	59	47	2	36	LBW	var1
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch130_read31_strand.fast5	dbb24173-1cdd-4681-8c63-0de0a5b9e4ed	c84e1b3b351694f5ea8585eb5e8d11e136f15159	130	30.84675	1.871	1309	0.2125	1309	1.6585	1309	760	11.818	-0.0007	barcode02	65.93220520019531	BC02_var1	65.93220520019531	45.099998474121094	28	47	0	46	BC	var1
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch130_read80_strand.fast5	dc6326b9-0292-4d56-8f1a-402402354c7c	c84e1b3b351694f5ea8585eb5e8d11e136f15159	130	71.2545	1.71575	1291	0.08	1291	1.63575	1291	26	5.093	-0.0024	unclassified	22.05128288269043	NB02_var2	0.08888889104127884	22.05128288269043	3	24	0	22	NB	var2
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch130_read35_strand.fast5	dc73e709-d290-4123-89a6-642a21d4fac6	c84e1b3b351694f5ea8585eb5e8d11e136f15159	130	36.8445	1.0465	739	0.12	739	0.9265	739	439	11.11	-0.0006	barcode02	86.7796630859375	BC02_var1	86.7796630859375	30.933332443237305	89	58	16	44	BC	var1
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch130_read95_strand.fast5	e1502d18-aa7a-464a-a33e-76e4a33374af	c84e1b3b351694f5ea8585eb5e8d11e136f15159	130	89.3295	3.05725	2268	0.1915	2268	2.86575	2268	1229	9.986	-0.0014	barcode05	84.5	BC05_var2	84.5	66.88135528564453	26	54	0	50	BC	var2
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch133_read19_strand.fast5	e74ae958-8d43-4263-a08d-0473635114f5	c84e1b3b351694f5ea8585eb5e8d11e136f15159	133	17.85925	2.33125	1749	0.112	1749	2.21925	1749	1063	12.643	-0.0008	barcode05	62.18867874145508	LWB05_var2	62.18867874145508	37.132076263427734	0	39	3	49	LBW	var2
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch130_read33_strand.fast5	eb277181-425b-4a3a-8c94-50e723433aaa	c84e1b3b351694f5ea8585eb5e8d11e136f15159	130	32.979	3.16175	2354	0.15775	2354	3.004	2354	1239	11.034	-0.0011	barcode02	72.80000305175781	BC02_var2	72.80000305175781	44.813560485839844	30	57	0	49	BC	var2
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch130_read23_strand.fast5	ebddcb20-2fb9-4b1d-a4d9-beae1bc27d9a	c84e1b3b351694f5ea8585eb5e8d11e136f15159	130	23.3615	2.9255	2129	0.2095	2129	2.716	2129	1244	12.439	-0.0009	barcode02	83.45762634277344	BC02_var1	83.45762634277344	41.233333587646484	41	61	1	38	BC	var1
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch128_read25_strand.fast5	f00dfab0-028e-499c-a5b9-eecf3541f67b	c84e1b3b351694f5ea8585eb5e8d11e136f15159	128	24.162	1.49825	1008	0.224	1008	1.27425	1008	601	10.831	-0.0023	barcode05	66.43333435058594	BC05_var2	66.43333435058594	45.694915771484375	21	63	0	37	BC	var2
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch130_read5_strand.fast5	f8306c68-4d9d-4d9c-8fb5-cd7526934b7a	c84e1b3b351694f5ea8585eb5e8d11e136f15159	130	6.31025	1.13475	554	0.42975	554	0.705	554	342	12.376	-0.0017	barcode05	96.43333435058594	BC05_var2	96.43333435058594	41.220340728759766	34	61	40	65	BC	var2
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch135_read9_strand.fast5	080d16e6-559c-43ed-9fd7-301659636a1c	c84e1b3b351694f5ea8585eb5e8d11e136f15159	135	108.93225	1.26325	930	0.082	930	1.18125	930	507	12.371	-0.0012	barcode01	81.76667022705078	BC01_var2	81.76667022705078	55.49152374267578	88	59	67	54	BC	var2
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch146_read20_strand.fast5	0a6533be-fff2-42b4-8865-8db6d93abf6f	c84e1b3b351694f5ea8585eb5e8d11e136f15159	146	26.31875	6.60275	5097	0.1375	5097	6.46525	5097	3008	12.107	-0.0009	barcode01	95.7966079711914	BC01_var2	69.96666717529297	95.7966079711914	2	56	15	58	BC	var2
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch146_read38_strand.fast5	0afce488-bee3-44c8-ac51-450800c7b933	c84e1b3b351694f5ea8585eb5e8d11e136f15159	146	49.616	1.05325	610	0.29075	610	0.7625	610	348	11.757	-0.0011	barcode05	86.83333587646484	BC05_var2	86.83333587646484	61.28813552856445	30	59	10	48	BC	var2
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch140_read6_strand.fast5	0b200ff7-00fb-4a6e-8a6d-914886fe6775	c84e1b3b351694f5ea8585eb5e8d11e136f15159	140	12.56075	2.39525	1722	0.18125	1722	2.214	1722	972	13.682	-0.0004	barcode02	62.53333282470703	BC02_var1	57.01694869995117	62.53333282470703	3	50	0	45	BC	var1
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch145_read60_strand.fast5	0cc30f13-fefa-4d7a-b8d8-8f520e6b961b	c84e1b3b351694f5ea8585eb5e8d11e136f15159	145	50.01175	1.61025	917	0.4475	917	1.16275	917	558	13.284	-0.0002	barcode04	96.86666870117188	BC04_var2	96.86666870117188	53.15254211425781	18	59	0	42	BC	var2
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch140_read14_strand.fast5	0cf14e5e-abae-4249-9160-65292bf6454d	c84e1b3b351694f5ea8585eb5e8d11e136f15159	140	20.99425	6.5395	5204	0.0	5204	6.5395	5204	3027	11.932	-0.001	barcode02	63.25423812866211	BC02_var1	63.25423812866211	33.56666564941406	0	50	0	41	BC	var1
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch140_read44_strand.fast5	1707d0a2-1d93-48f7-99a8-e5a285018884	c84e1b3b351694f5ea8585eb5e8d11e136f15159	140	105.984	1.19	910	0.06	910	1.13	910	510	11.93	-0.0006	unclassified	50.54237365722656	BC07_var2	34.233333587646484	50.54237365722656	13	43	0	43	BC	var2
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch140_read33_strand.fast5	185b59aa-4c9c-49a7-bcc7-9448b79f3c55	c84e1b3b351694f5ea8585eb5e8d11e136f15159	140	41.51325	1.62275	1182	0.1115	1182	1.51125	1182	710	11.217	-0.0012	barcode01	80.47457885742188	BC01_var1	80.47457885742188	20.33333396911621	84	62	63	52	BC	var1
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch145_read48_strand.fast5	1d536b3e-f299-44f3-bdab-64fd897a7a2f	c84e1b3b351694f5ea8585eb5e8d11e136f15159	145	44.85975	1.02575	668	0.168	668	0.85775	668	343	12.188	-0.0011	barcode07	62.40678024291992	BC07_var1	62.40678024291992	53.93333435058594	0	52	0	43	BC	var1
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch136_read51_strand.fast5	1e7d2d7b-5626-4228-ac28-90968d308979	c84e1b3b351694f5ea8585eb5e8d11e136f15159	136	105.73825	1.343	982	0.05775	982	1.28525	982	296	10.013	-0.0025	barcode01	89.46666717529297	BC01_var2	89.46666717529297	35.52542495727539	92	58	10	47	BC	var2
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch146_read25_strand.fast5	23dc2a25-88da-4e00-8f74-c07916b75200	c84e1b3b351694f5ea8585eb5e8d11e136f15159	146	34.9215	4.3765	3394	0.03025	3394	4.34625	3394	1952	12.591	-0.0007	barcode04	83.01695251464844	BC04_var2	77.5	83.01695251464844	24	53	14	53	BC	var2
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch145_read52_strand.fast5	272559b4-8d03-4db9-8dbd-16e046b1b66f	c84e1b3b351694f5ea8585eb5e8d11e136f15159	145	46.531	1.11175	724	0.17175	724	0.94	724	430	12.55	-0.0019	barcode02	90.61016845703125	BC02_var1	90.61016845703125	38.766666412353516	17	60	0	43	BC	var1
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch133_read90_strand.fast5	27ee18a1-4a2f-46d6-9196-2bf610d62a46	c84e1b3b351694f5ea8585eb5e8d11e136f15159	133	85.97275	1.43775	1010	0.1335	1010	1.30425	1010	593	12.242	-0.0014	barcode05	79.45762634277344	BC05_var1	79.45762634277344	36.29999923706055	10	51	1	48	BC	var1
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch145_read89_strand.fast5	28a0a6a7-c829-4ce6-a1be-883ccd325dbd	c84e1b3b351694f5ea8585eb5e8d11e136f15159	145	105.342	1.79975	1323	0.106	1323	1.69375	1323	631	13.792	-0.0008	barcode05	73.33333587646484	BC05_var2	73.33333587646484	51.966102600097656	30	66	0	48	BC	var2
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch145_read46_strand.fast5	36dc6906-37d4-406b-a7b6-79a731cd17c3	c84e1b3b351694f5ea8585eb5e8d11e136f15159	145	42.789	1.31425	920	0.1355	920	1.17875	920	301	10.133	-0.0013	barcode07	90.30508422851562	BC07_var2	55.96666717529297	90.30508422851562	28	48	14	60	BC	var2
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch136_read53_strand.fast5	38f5af16-08e8-423b-956a-632f034f3ece	c84e1b3b351694f5ea8585eb5e8d11e136f15159	136	107.22025	1.23275	889	0.11775	889	1.115	889	578	11.751	-0.0007	barcode01	72.67796325683594	BC01_var1	72.67796325683594	20.66666603088379	34	65	28	50	BC	var1
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch145_read40_strand.fast5	3c358778-a6dc-40fb-af8e-ef80e86396dd	c84e1b3b351694f5ea8585eb5e8d11e136f15159	145	36.703	1.869	1333	0.14275	1333	1.72625	1333	787	12.268	-0.0011	barcode04	81.73332977294922	BC04_var2	81.73332977294922	62.71186447143555	3	57	1	44	BC	var2
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch145_read36_strand.fast5	3d5f546a-73bd-4cc7-ac15-6d736ab8e8df	c84e1b3b351694f5ea8585eb5e8d11e136f15159	145	32.588	1.429	1098	0.02575	1098	1.40325	1098	645	12.556	-0.0014	barcode04	85.76271057128906	BC04_var2	82.0999984741211	85.76271057128906	23	59	15	56	BC	var2
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch137_read9_strand.fast5	4a979e05-9c07-4fbf-8f4d-6cfb3d0d161b	c84e1b3b351694f5ea8585eb5e8d11e136f15159	137	109.3755	1.426	803	0.428	803	0.998	803	395	9.182	-0.0017	barcode04	69.96610260009766	BC04_var1	69.96610260009766	19.03333282470703	28	62	5	41	BC	var1
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch140_read28_strand.fast5	54dff300-7f22-4b15-858f-6646aeafcae8	c84e1b3b351694f5ea8585eb5e8d11e136f15159	140	37.52575	1.62975	1189	0.137	1189	1.49275	1189	726	12.261	-0.0019	barcode04	80.23332977294922	BC04_var2	80.23332977294922	53.15254211425781	28	56	0	42	BC	var2
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch145_read18_strand.fast5	5bc659e2-0e91-44c7-b8bb-9745b5171cbc	c84e1b3b351694f5ea8585eb5e8d11e136f15159	145	11.246	1.071	739	0.16225	739	0.90875	739	420	10.615	-0.0018	barcode05	71.55931854248047	BC05_var1	71.55931854248047	55.766666412353516	27	54	6	46	BC	var1
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch133_read98_strand.fast5	5c8a91ef-22d3-4c69-a8b0-bef2ee5a8452	c84e1b3b351694f5ea8585eb5e8d11e136f15159	133	91.9835	2.0055	1371	0.30975	1371	1.69575	1371	709	12.08	-0.0012	barcode07	88.33898162841797	BC07_var2	69.33333587646484	88.33898162841797	32	60	14	57	BC	var2
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch138_read93_strand.fast5	68b7197d-11e1-44dc-bc6a-475a9c87ca9d	c84e1b3b351694f5ea8585eb5e8d11e136f15159	138	104.63425	1.23775	917	0.05225	917	1.1855	917	492	11.143	-0.0011	barcode02	61.79661178588867	BC02_var1	61.79661178588867	27.899999618530273	4	52	0	32	BC	var1
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch140_read35_strand.fast5	696123d0-a556-4f6e-93ba-bbc4946ef890	c84e1b3b351694f5ea8585eb5e8d11e136f15159	140	43.5395	1.295	992	0.046	992	1.249	992	543	11.948	-0.0017	barcode02	99.05084991455078	BC02_var1	99.05084991455078	51.86666488647461	61	59	110	40	BC	var1
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch140_read2_strand.fast5	746e5fda-8d4c-43d7-8ba4-616b49636ab9	c84e1b3b351694f5ea8585eb5e8d11e136f15159	140	6.614	3.2305	2438	0.23825	2438	2.99225	2438	1740	12.248	-0.0013	barcode01	89.26667022705078	BC01_var2	89.26667022705078	39.220340728759766	30	58	0	36	BC	var2
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch133_read96_strand.fast5	7f13d930-5281-4cc1-9188-5ddce24877fe	c84e1b3b351694f5ea8585eb5e8d11e136f15159	133	88.724	2.93	2301	0.08975	2301	2.84025	2301	1391	11.297	-0.001	barcode05	63.15254211425781	BC05_var1	63.15254211425781	50.03333282470703	0	48	0	46	BC	var1
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch143_read41_strand.fast5	8eefdaec-028d-4b27-8d23-d0f01c180bc7	c84e1b3b351694f5ea8585eb5e8d11e136f15159	143	109.34225	1.12175	835	0.06275	835	1.059	835	369	8.463	-0.0021	unclassified	35.849056243896484	LWB07_var2	29.01886749267578	35.849056243896484	47	37	1	38	LBW	var2
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch146_read29_strand.fast5	935af9c9-601d-4d05-afbc-98ec8e6d0e48	c84e1b3b351694f5ea8585eb5e8d11e136f15159	146	42.751	1.30175	1044	0.0105	1044	1.29125	1044	633	11.719	-0.0021	barcode03	85.32203674316406	BC03_var1	85.32203674316406	17.133333206176758	32	64	71	49	BC	var1
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch145_read28_strand.fast5	97014a4e-9c37-4d9e-9241-6af5aeab8e1d	c84e1b3b351694f5ea8585eb5e8d11e136f15159	145	26.2525	1.17925	890	0.0535	890	1.12575	890	483	12.535	-0.001	barcode02	97.86441040039062	BC02_var2	46.36666488647461	97.86441040039062	2	48	44	59	BC	var2
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch140_read39_strand.fast5	9ac06a0c-94fb-4b85-854b-c19ff983a41f	c84e1b3b351694f5ea8585eb5e8d11e136f15159	140	45.56525	4.45625	3412	0.20925	3412	4.247	3412	2044	12.662	-0.0007	barcode02	83.01695251464844	BC02_var2	73.73332977294922	83.01695251464844	32	64	13	59	BC	var2
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch140_read16_strand.fast5	9c43f36d-6cbb-453b-a05a-fca6f2412b18	c84e1b3b351694f5ea8585eb5e8d11e136f15159	140	28.217	1.1185	753	0.1525	753	0.966	753	423	12.936	-0.0013	barcode05	75.28813934326172	BC05_var2	63.56666564941406	75.28813934326172	2	51	11	56	BC	var2
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch146_read3_strand.fast5	9dfeca64-3406-454b-aefe-712151902f91	c84e1b3b351694f5ea8585eb5e8d11e136f15159	146	6.576	1.6715	1221	0.112	1221	1.5595	1221	591	11.549	-0.0031	barcode04	74.3396224975586	LWB04_var1	74.3396224975586	28.37735939025879	19	48	0	37	LBW	var1
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch145_read22_strand.fast5	a3a3babd-bc62-46fd-b772-8a9f2237e6a4	c84e1b3b351694f5ea8585eb5e8d11e136f15159	145	17.47175	4.6135	3695	0.0	3695	4.6135	3695	1851	10.26	-0.0007	unclassified	50.13333511352539	BC02_var2	50.13333511352539	48.305084228515625	1	56	0	42	BC	var2
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch145_read34_strand.fast5	a47c4356-2e01-45fb-a0a1-e5c27d827bc8	c84e1b3b351694f5ea8585eb5e8d11e136f15159	145	30.8815	1.53075	1195	0.0	1195	1.53075	1195	438	12.182	-0.0012	unclassified	46.169490814208984	BC69_var2	18.433332443237305	46.169490814208984	62	38	0	39	BC	var2
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch145_read71_strand.fast5	ac685ca1-34f6-4f6d-84db-72b02036060b	c84e1b3b351694f5ea8585eb5e8d11e136f15159	145	59.573	1.95225	1406	0.13375	1406	1.8185	1406	604	10.27	-0.0019	unclassified	58.06779479980469	BC05_var2	25.733333587646484	58.06779479980469	28	56	1	42	BC	var2
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch146_read13_strand.fast5	ae5f955e-cc7e-4c97-a317-2015527d2563	c84e1b3b351694f5ea8585eb5e8d11e136f15159	146	19.78275	1.41625	1028	0.1115	1028	1.30475	1028	563	12.787	-0.001	barcode01	66.74576568603516	BC01_var1	66.74576568603516	56.13333511352539	10	50	1	44	BC	var1
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch139_read57_strand.fast5	b6d13ff8-4a43-4bed-99d9-ded8841badbc	c84e1b3b351694f5ea8585eb5e8d11e136f15159	139	108.46425	1.30775	990	0.08125	990	1.2265	990	469	12.844	-0.0011	barcode02	91.56666564941406	BC02_var2	91.56666564941406	60.0	26	57	0	45	BC	var2
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch145_read77_strand.fast5	bf80b214-5f6c-4408-839e-14e1f786a7f2	c84e1b3b351694f5ea8585eb5e8d11e136f15159	145	65.88325	1.471	1027	0.15175	1027	1.31925	1027	564	12.892	-0.0013	barcode02	83.55931854248047	BC02_var1	83.55931854248047	34.56666564941406	57	61	14	50	BC	var1
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch139_read55_strand.fast5	c63acce2-551a-447b-a8fc-785e45596a14	c84e1b3b351694f5ea8585eb5e8d11e136f15159	139	104.51025	1.56675	1074	0.217	1074	1.34975	1074	718	11.189	-0.0012	barcode07	70.74576568603516	BC07_var1	70.74576568603516	51.63333511352539	29	62	0	42	BC	var1
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch145_read26_strand.fast5	c63cae84-cb8b-424f-b53f-f72ac5194cbe	c84e1b3b351694f5ea8585eb5e8d11e136f15159	145	23.64925	2.4295	1867	0.06125	1867	2.36825	1867	1061	11.683	-0.0008	barcode04	71.86666870117188	BC04_var2	71.86666870117188	50.64406967163086	32	55	0	41	BC	var2
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch146_read27_strand.fast5	c73954c0-ecdb-4734-9dcf-8735bbbe02fc	c84e1b3b351694f5ea8585eb5e8d11e136f15159	146	40.5405	1.64225	1237	0.07225	1237	1.57	1237	772	14.636	-0.0003	barcode05	93.55931854248047	BC05_var1	93.55931854248047	44.06666564941406	33	61	15	58	BC	var1
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch138_read95_strand.fast5	d0d12ef7-f9f5-4448-8da9-083ff75861e6	c84e1b3b351694f5ea8585eb5e8d11e136f15159	138	105.95	1.80825	1382	0.06475	1382	1.7435	1382	789	12.795	-0.0012	barcode03	78.86666870117188	BC03_var2	78.86666870117188	41.423728942871094	36	62	0	39	BC	var2
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch135_read7_strand.fast5	ded31d15-9c4e-44f3-b8df-8154627b098f	c84e1b3b351694f5ea8585eb5e8d11e136f15159	135	105.75375	2.1535	1672	0.0	1672	2.1535	1672	691	10.978	-0.001	barcode05	67.32203674316406	BC05_var1	67.32203674316406	48.53333282470703	40	48	15	60	BC	var1
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch145_read75_strand.fast5	eb658354-5f85-4b49-88b6-260c4eea7389	c84e1b3b351694f5ea8585eb5e8d11e136f15159	145	63.41225	1.90575	1419	0.09975	1419	1.806	1419	873	11.027	-0.0014	barcode07	66.2033920288086	BC07_var1	66.2033920288086	26.0	27	60	3	44	BC	var1
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch145_read3_strand.fast5	ed687e70-9937-4df5-af02-7f7564784cd7	c84e1b3b351694f5ea8585eb5e8d11e136f15159	145	5.607	1.01575	754	0.056	754	0.95975	754	389	11.573	-0.001	barcode02	79.36666870117188	BC02_var2	79.36666870117188	61.79661178588867	78	60	62	54	BC	var2
